timestamp,global_score,p_fatigue,p_yawn,p_head,p_phone,phone_conf,phone_detected,drowsy_conf,yawn,head_status,event
2026-04-18T01:27:01.675590,6,0.316,0.000,0.000,0.000,0.000,0,0.316,0,Normale,
2026-04-18T01:27:01.921880,5,0.285,0.000,0.000,0.000,0.000,0,0.285,0,Normale,
2026-04-18T01:27:02.178728,26,0.301,0.000,1.000,0.000,0.000,0,0.301,0,Tournee (-168deg),
2026-04-18T01:27:02.412918,6,0.313,0.000,0.000,0.000,0.000,0,0.313,0,Normale,
2026-04-18T01:27:02.689082,6,0.322,0.000,0.000,0.000,0.000,0,0.322,0,Normale,
2026-04-18T01:27:02.962256,6,0.333,0.000,0.000,0.000,0.000,0,0.333,0,Normale,
2026-04-18T01:27:03.191278,7,0.357,0.000,0.000,0.000,0.000,0,0.357,0,Normale,
2026-04-18T01:27:03.419502,7,0.367,0.000,0.000,0.000,0.000,0,0.367,0,Normale,
2026-04-18T01:27:03.649601,7,0.373,0.000,0.000,0.000,0.000,0,0.373,0,Normale,
2026-04-18T01:27:03.905002,27,0.369,0.000,1.000,0.000,0.000,0,0.369,0,Tournee (-179deg),
2026-04-18T01:27:04.140255,27,0.364,0.000,1.000,0.000,0.000,0,0.364,0,Tete baissee (31deg),
2026-04-18T01:27:04.384403,27,0.354,0.000,1.000,0.000,0.000,0,0.354,0,Tournee (-62deg),
2026-04-18T01:27:04.602538,6,0.348,0.000,0.000,0.000,0.000,0,0.348,0,Normale,
2026-04-18T01:27:04.843725,26,0.347,0.000,1.000,0.000,0.000,0,0.347,0,Tournee (173deg),
2026-04-18T01:27:05.220771,11,0.578,0.000,0.000,0.000,0.000,0,0.578,0,Normale,
2026-04-18T01:27:05.436281,11,0.557,0.000,0.000,0.000,0.000,0,0.557,0,Normale,
2026-04-18T01:27:05.675418,10,0.519,0.000,0.000,0.000,0.000,0,0.519,0,Normale,
2026-04-18T01:27:05.905448,9,0.477,0.000,0.000,0.000,0.000,0,0.477,0,Normale,
2026-04-18T01:27:06.108534,9,0.460,0.000,0.000,0.000,0.000,0,0.460,0,Normale,
2026-04-18T01:27:06.346968,9,0.462,0.000,0.000,0.000,0.000,0,0.462,0,Normale,
2026-04-18T01:27:06.589550,9,0.470,0.000,0.000,0.000,0.000,0,0.470,0,Normale,
2026-04-18T01:27:06.834699,9,0.493,0.000,0.000,0.000,0.000,0,0.493,0,Normale,
2026-04-18T01:27:07.069030,10,0.524,0.000,0.000,0.000,0.000,0,0.524,0,Normale,
2026-04-18T01:27:07.344474,11,0.553,0.000,0.000,0.000,0.000,0,0.553,0,Normale,
2026-04-18T01:27:07.575372,10,0.548,0.000,0.000,0.000,0.000,0,0.548,0,Normale,
2026-04-18T01:27:07.792124,10,0.538,0.000,0.000,0.000,0.000,0,0.538,0,Normale,
2026-04-18T01:27:08.013135,10,0.534,0.000,0.000,0.000,0.000,0,0.534,0,Normale,
2026-04-18T01:27:08.239077,10,0.534,0.000,0.000,0.000,0.000,0,0.534,0,Normale,
2026-04-18T01:27:08.491917,10,0.530,0.000,0.000,0.000,0.000,0,0.530,0,Normale,
2026-04-18T01:27:08.726133,10,0.511,0.000,0.000,0.000,0.000,0,0.511,0,Normale,
2026-04-18T01:27:08.947027,9,0.498,0.000,0.000,0.000,0.000,0,0.498,0,Normale,
2026-04-18T01:27:09.163990,9,0.482,0.000,0.000,0.000,0.000,0,0.482,0,Normale,
2026-04-18T01:27:09.390424,9,0.469,0.000,0.000,0.000,0.000,0,0.469,0,Normale,
2026-04-18T01:27:09.596356,9,0.457,0.000,0.000,0.000,0.000,0,0.457,0,Normale,
2026-04-18T01:27:09.822504,9,0.465,0.000,0.000,0.000,0.000,0,0.465,0,Normale,
2026-04-18T01:27:10.044272,9,0.467,0.000,0.000,0.000,0.000,0,0.467,0,Normale,
2026-04-18T01:27:10.255720,9,0.466,0.000,0.000,0.000,0.000,0,0.466,0,Normale,
2026-04-18T01:27:10.480552,9,0.466,0.000,0.000,0.000,0.000,0,0.466,0,Normale,
2026-04-18T01:27:10.693798,9,0.460,0.000,0.000,0.000,0.000,0,0.460,0,Normale,
2026-04-18T01:27:10.913807,8,0.437,0.000,0.000,0.000,0.000,0,0.437,0,Normale,
2026-04-18T01:27:11.135836,8,0.430,0.000,0.000,0.000,0.000,0,0.430,0,Normale,
2026-04-18T01:27:11.354594,8,0.429,0.000,0.000,0.000,0.000,0,0.429,0,Normale,
2026-04-18T01:27:11.577173,8,0.433,0.000,0.000,0.000,0.000,0,0.433,0,Normale,
2026-04-18T01:27:11.788069,8,0.445,0.000,0.000,0.000,0.000,0,0.445,0,Normale,
2026-04-18T01:27:11.994828,9,0.461,0.000,0.000,0.000,0.000,0,0.461,0,Normale,
2026-04-18T01:27:12.220832,9,0.468,0.000,0.000,0.000,0.000,0,0.468,0,Normale,
2026-04-18T01:27:12.442290,9,0.471,0.000,0.000,0.000,0.000,0,0.471,0,Normale,
2026-04-18T01:27:12.654560,9,0.470,0.000,0.000,0.000,0.000,0,0.470,0,Normale,
2026-04-18T01:27:12.882870,9,0.468,0.000,0.000,0.000,0.000,0,0.468,0,Normale,
2026-04-18T01:27:13.113790,9,0.467,0.000,0.000,0.000,0.000,0,0.467,0,Normale,
2026-04-18T01:27:13.324332,9,0.462,0.000,0.000,0.000,0.000,0,0.462,0,Normale,
2026-04-18T01:27:13.558352,9,0.463,0.000,0.000,0.000,0.000,0,0.463,0,Normale,
2026-04-18T01:27:13.779145,9,0.455,0.000,0.000,0.000,0.000,0,0.455,0,Normale,
2026-04-18T01:27:13.998341,8,0.432,0.000,0.000,0.000,0.000,0,0.432,0,Normale,
2026-04-18T01:27:14.219448,8,0.418,0.000,0.000,0.000,0.000,0,0.418,0,Normale,
2026-04-18T01:27:14.433696,8,0.410,0.000,0.000,0.000,0.000,0,0.410,0,Normale,
2026-04-18T01:27:14.651406,8,0.401,0.000,0.000,0.000,0.000,0,0.401,0,Normale,
2026-04-18T01:27:14.873752,7,0.396,0.000,0.000,0.000,0.000,0,0.396,0,Normale,
2026-04-18T01:27:15.101998,8,0.408,0.000,0.000,0.000,0.000,0,0.408,0,Normale,
2026-04-18T01:27:15.310531,8,0.406,0.000,0.000,0.000,0.000,0,0.406,0,Normale,
2026-04-18T01:27:15.519299,8,0.404,0.000,0.000,0.000,0.000,0,0.404,0,Normale,
2026-04-18T01:27:15.750600,8,0.405,0.000,0.000,0.000,0.000,0,0.405,0,Normale,
2026-04-18T01:27:15.967383,8,0.407,0.000,0.000,0.000,0.000,0,0.407,0,Normale,
2026-04-18T01:27:16.187196,7,0.399,0.000,0.000,0.000,0.000,0,0.399,0,Normale,
2026-04-18T01:27:16.404008,8,0.400,0.000,0.000,0.000,0.000,0,0.400,0,Normale,
2026-04-18T01:27:16.607038,8,0.400,0.000,0.000,0.000,0.000,0,0.400,0,Normale,
2026-04-18T01:27:16.824027,7,0.396,0.000,0.000,0.000,0.000,0,0.396,0,Normale,
2026-04-18T01:27:17.036226,7,0.392,0.000,0.000,0.000,0.000,0,0.392,0,Normale,
2026-04-18T01:27:17.259781,7,0.391,0.000,0.000,0.000,0.000,0,0.391,0,Normale,
2026-04-18T01:27:17.488793,7,0.394,0.000,0.000,0.000,0.000,0,0.394,0,Normale,
2026-04-18T01:27:17.723955,7,0.395,0.000,0.000,0.000,0.000,0,0.395,0,Normale,
2026-04-18T01:27:17.961416,8,0.402,0.000,0.000,0.000,0.000,0,0.402,0,Normale,
2026-04-18T01:27:18.188880,8,0.411,0.000,0.000,0.000,0.000,0,0.411,0,Normale,
2026-04-18T01:27:18.406359,8,0.422,0.000,0.000,0.000,0.000,0,0.422,0,Normale,
2026-04-18T01:27:18.626875,8,0.420,0.000,0.000,0.000,0.000,0,0.420,0,Normale,
2026-04-18T01:27:18.844091,8,0.434,0.000,0.000,0.000,0.000,0,0.434,0,Normale,
2026-04-18T01:27:19.049170,28,0.441,0.000,1.000,0.000,0.000,0,0.441,0,Tournee (177deg),
2026-04-18T01:27:19.269606,28,0.450,0.000,1.000,0.000,0.000,0,0.450,0,Tournee (176deg),
2026-04-18T01:27:19.496661,9,0.458,0.000,0.000,0.000,0.000,0,0.458,0,Normale,
2026-04-18T01:27:19.711029,9,0.469,0.000,0.000,0.000,0.000,0,0.469,0,Normale,
2026-04-18T01:27:19.928253,29,0.472,0.000,1.000,0.000,0.000,0,0.472,0,Tournee (175deg),
2026-04-18T01:27:20.139584,9,0.478,0.000,0.000,0.000,0.000,0,0.478,0,Normale,
2026-04-18T01:27:20.363703,9,0.483,0.000,0.000,0.000,0.000,0,0.483,0,Normale,
2026-04-18T01:27:20.587676,9,0.488,0.000,0.000,0.000,0.000,0,0.488,0,Normale,
2026-04-18T01:27:20.795134,9,0.492,0.000,0.000,0.000,0.000,0,0.492,0,Normale,
2026-04-18T01:27:21.028467,9,0.466,0.000,0.000,0.000,0.000,0,0.466,0,Normale,
2026-04-18T01:27:21.228766,8,0.442,0.000,0.000,0.000,0.000,0,0.442,0,Normale,
2026-04-18T01:27:21.460169,8,0.428,0.000,0.000,0.000,0.000,0,0.428,0,Normale,
2026-04-18T01:27:21.678201,27,0.399,0.000,1.000,0.000,0.000,0,0.399,0,Tournee (-34deg),
2026-04-18T01:27:21.892191,27,0.370,0.000,1.000,0.000,0.000,0,0.370,0,Tournee (-35deg),
2026-04-18T01:27:22.107706,27,0.371,0.000,1.000,0.000,0.000,0,0.371,0,Tournee (-35deg),
2026-04-18T01:27:22.318951,27,0.369,0.000,1.000,0.000,0.000,0,0.369,0,Tournee (-35deg),
2026-04-18T01:27:22.542582,27,0.354,0.000,1.000,0.000,0.000,0,0.354,0,Tournee (-35deg),
2026-04-18T01:27:22.753799,27,0.357,0.000,1.000,0.000,0.000,0,0.357,0,Tournee (-35deg),
2026-04-18T01:27:22.972189,27,0.361,0.000,1.000,0.000,0.000,0,0.361,0,Tournee (-37deg),
2026-04-18T01:27:23.183126,27,0.368,0.000,1.000,0.000,0.000,0,0.368,0,Tournee (-37deg),
2026-04-18T01:27:23.398020,27,0.369,0.000,1.000,0.000,0.000,0,0.369,0,Tournee (-37deg),
2026-04-18T01:27:23.615245,27,0.376,0.000,1.000,0.000,0.000,0,0.376,0,Tournee (-37deg),
2026-04-18T01:27:23.822721,27,0.382,0.000,1.000,0.000,0.000,0,0.382,0,Tournee (-38deg),
2026-04-18T01:27:24.027833,27,0.383,0.000,1.000,0.000,0.000,0,0.383,0,Tournee (-37deg),
2026-04-18T01:27:24.256593,27,0.377,0.000,1.000,0.000,0.000,0,0.377,0,Tournee (-37deg),
2026-04-18T01:27:24.477042,27,0.368,0.000,1.000,0.000,0.000,0,0.368,0,Tournee (-37deg),
2026-04-18T01:27:24.684859,27,0.358,0.000,1.000,0.000,0.000,0,0.358,0,Tournee (-35deg),
2026-04-18T01:27:24.906173,26,0.347,0.000,1.000,0.000,0.000,0,0.347,0,Tournee (159deg),
2026-04-18T01:27:25.125333,27,0.388,0.000,1.000,0.000,0.000,0,0.388,0,Tete levee (72deg),
2026-04-18T01:27:25.370134,28,0.427,0.000,1.000,0.000,0.000,0,0.427,0,Tournee (-156deg),
2026-04-18T01:27:25.635428,9,0.462,0.000,0.000,0.000,0.000,0,0.462,0,Normale,
2026-04-18T01:27:25.853312,9,0.484,0.000,0.000,0.000,0.000,0,0.484,0,Normale,
2026-04-18T01:27:26.075033,9,0.493,0.000,0.000,0.000,0.000,0,0.493,0,Normale,
2026-04-18T01:27:26.283585,9,0.457,0.000,0.000,0.000,0.000,0,0.457,0,Normale,
2026-04-18T01:27:26.511398,8,0.419,0.000,0.000,0.000,0.000,0,0.419,0,Normale,
2026-04-18T01:27:26.721944,7,0.391,0.000,0.000,0.000,0.000,0,0.391,0,Normale,
2026-04-18T01:27:26.924047,7,0.380,0.000,0.000,0.000,0.000,0,0.380,0,Normale,
2026-04-18T01:27:27.148085,7,0.373,0.000,0.000,0.000,0.000,0,0.373,0,Normale,
2026-04-18T01:27:27.360512,7,0.368,0.000,0.000,0.000,0.000,0,0.368,0,Normale,
2026-04-18T01:27:27.575328,7,0.362,0.000,0.000,0.000,0.000,0,0.362,0,Normale,
2026-04-18T01:27:27.794993,7,0.359,0.000,0.000,0.000,0.000,0,0.359,0,Normale,
2026-04-18T01:27:28.012294,7,0.354,0.000,0.000,0.000,0.000,0,0.354,0,Normale,
2026-04-18T01:27:28.228171,7,0.351,0.000,0.000,0.000,0.000,0,0.351,0,Normale,
2026-04-18T01:27:28.444698,6,0.348,0.000,0.000,0.000,0.000,0,0.348,0,Normale,
2026-04-18T01:27:28.653528,7,0.352,0.000,0.000,0.000,0.000,0,0.352,0,Normale,
2026-04-18T01:27:28.873839,7,0.351,0.000,0.000,0.000,0.000,0,0.351,0,Normale,
2026-04-18T01:27:29.083488,7,0.354,0.000,0.000,0.000,0.000,0,0.354,0,Normale,
2026-04-18T01:27:29.320351,7,0.359,0.000,0.000,0.000,0.000,0,0.359,0,Normale,
2026-04-18T01:27:29.533140,7,0.363,0.000,0.000,0.000,0.000,0,0.363,0,Normale,
2026-04-18T01:27:29.748858,7,0.364,0.000,0.000,0.000,0.000,0,0.364,0,Normale,
2026-04-18T01:27:29.967384,7,0.367,0.000,0.000,0.000,0.000,0,0.367,0,Normale,
2026-04-18T01:27:30.190025,7,0.366,0.000,0.000,0.000,0.000,0,0.366,0,Normale,
2026-04-18T01:27:30.406631,7,0.364,0.000,0.000,0.000,0.000,0,0.364,0,Normale,
2026-04-18T01:27:30.624488,7,0.363,0.000,0.000,0.000,0.000,0,0.363,0,Normale,
2026-04-18T01:27:30.838125,7,0.361,0.000,0.000,0.000,0.000,0,0.361,0,Normale,
2026-04-18T01:27:31.052598,7,0.364,0.000,0.000,0.000,0.000,0,0.364,0,Normale,
2026-04-18T01:27:31.265762,7,0.364,0.000,0.000,0.000,0.000,0,0.364,0,Normale,
2026-04-18T01:27:31.470097,7,0.362,0.000,0.000,0.000,0.000,0,0.362,0,Normale,
2026-04-18T01:27:31.692640,7,0.365,0.000,0.000,0.000,0.000,0,0.365,0,Normale,
2026-04-18T01:27:31.919141,7,0.364,0.000,0.000,0.000,0.000,0,0.364,0,Normale,
2026-04-18T01:27:32.142096,7,0.360,0.000,0.000,0.000,0.000,0,0.360,0,Normale,
2026-04-18T01:27:32.355225,7,0.365,0.000,0.000,0.000,0.000,0,0.365,0,Normale,
2026-04-18T01:27:32.569090,7,0.372,0.000,0.000,0.000,0.000,0,0.372,0,Normale,
2026-04-18T01:27:32.780833,7,0.369,0.000,0.000,0.000,0.000,0,0.369,0,Normale,
2026-04-18T01:27:33.000545,7,0.377,0.000,0.000,0.000,0.000,0,0.377,0,Normale,
2026-04-18T01:27:33.211842,7,0.394,0.000,0.000,0.000,0.000,0,0.394,0,Normale,
2026-04-18T01:27:33.434716,27,0.392,0.000,1.000,0.000,0.000,0,0.392,0,Tournee (-177deg),
2026-04-18T01:27:33.644981,27,0.394,0.000,1.000,0.000,0.000,0,0.394,0,Tournee (-176deg),
2026-04-18T01:27:33.861048,7,0.400,0.000,0.000,0.000,0.000,0,0.400,0,Normale,
2026-04-18T01:27:34.076204,8,0.402,0.000,0.000,0.000,0.000,0,0.402,0,Normale,
2026-04-18T01:27:34.306336,7,0.394,0.000,0.000,0.000,0.000,0,0.394,0,Normale,
2026-04-18T01:27:34.507963,7,0.394,0.000,0.000,0.000,0.000,0,0.394,0,Normale,
2026-04-18T01:27:34.741055,7,0.394,0.000,0.000,0.000,0.000,0,0.394,0,Normale,
2026-04-18T01:27:34.939645,7,0.392,0.000,0.000,0.000,0.000,0,0.392,0,Normale,
2026-04-18T01:27:35.163263,7,0.392,0.000,0.000,0.000,0.000,0,0.392,0,Normale,
2026-04-18T01:27:35.372171,7,0.396,0.000,0.000,0.000,0.000,0,0.396,0,Normale,
2026-04-18T01:27:35.586773,7,0.400,0.000,0.000,0.000,0.000,0,0.400,0,Normale,
2026-04-18T01:27:35.797029,8,0.404,0.000,0.000,0.000,0.000,0,0.404,0,Normale,
2026-04-18T01:27:36.013859,8,0.402,0.000,0.000,0.000,0.000,0,0.402,0,Normale,
2026-04-18T01:27:36.224524,7,0.375,0.000,0.000,0.000,0.000,0,0.375,0,Normale,
2026-04-18T01:27:36.751169,25,0.295,0.000,1.000,0.000,0.000,0,0.295,0,Tete baissee (28deg),
2026-04-18T01:27:36.974911,5,0.295,0.000,0.000,0.000,0.000,0,0.295,0,Normale,
2026-04-18T01:27:37.192360,5,0.273,0.000,0.000,0.000,0.000,0,0.273,0,Normale,
2026-04-18T01:27:37.417866,25,0.263,0.000,1.000,0.000,0.000,0,0.263,0,Tete baissee (32deg),
2026-04-18T01:27:37.650628,25,0.258,0.000,1.000,0.000,0.000,0,0.258,0,Tournee (-161deg),
2026-04-18T01:27:37.866696,4,0.249,0.000,0.000,0.000,0.000,0,0.249,0,Normale,
2026-04-18T01:27:38.082806,24,0.238,0.000,1.000,0.000,0.000,0,0.238,0,Tournee (-161deg),
2026-04-18T01:27:38.297957,5,0.255,0.000,0.000,0.000,0.000,0,0.255,0,Normale,
2026-04-18T01:27:38.680408,7,0.352,0.000,0.000,0.000,0.000,0,0.352,0,Normale,
2026-04-18T01:27:38.891544,6,0.339,0.000,0.000,0.000,0.000,0,0.339,0,Normale,
2026-04-18T01:27:39.125232,6,0.336,0.000,0.000,0.000,0.000,0,0.336,0,Normale,
2026-04-18T01:27:39.339353,6,0.332,0.000,0.000,0.000,0.000,0,0.332,0,Normale,
2026-04-18T01:27:39.550110,6,0.330,0.000,0.000,0.000,0.000,0,0.330,0,Normale,
2026-04-18T01:27:39.765271,6,0.325,0.000,0.000,0.000,0.000,0,0.325,0,Normale,
2026-04-18T01:27:39.977469,6,0.328,0.000,0.000,0.000,0.000,0,0.328,0,Normale,
2026-04-18T01:27:40.197557,6,0.331,0.000,0.000,0.000,0.000,0,0.331,0,Normale,
2026-04-18T01:27:40.435472,6,0.334,0.000,0.000,0.000,0.000,0,0.334,0,Normale,
2026-04-18T01:27:40.668965,6,0.337,0.000,0.000,0.000,0.000,0,0.337,0,Normale,
2026-04-18T01:27:40.912840,6,0.341,0.000,0.000,0.000,0.000,0,0.341,0,Normale,
2026-04-18T01:27:41.152182,6,0.338,0.000,0.000,0.000,0.000,0,0.338,0,Normale,
2026-04-18T01:27:41.355736,6,0.325,0.000,0.000,0.000,0.000,0,0.325,0,Normale,
2026-04-18T01:27:41.586553,26,0.313,0.000,1.000,0.000,0.000,0,0.313,0,Tournee (-174deg),
2026-04-18T01:27:41.804887,25,0.293,0.000,1.000,0.000,0.000,0,0.293,0,Tournee (-170deg),
2026-04-18T01:27:42.012501,25,0.274,0.000,1.000,0.000,0.000,0,0.274,0,Tournee (-169deg),
2026-04-18T01:27:42.236389,25,0.262,0.000,1.000,0.000,0.000,0,0.262,0,Tournee (-170deg),
2026-04-18T01:27:42.458553,25,0.262,0.000,1.000,0.000,0.000,0,0.262,0,Tournee (-170deg),
2026-04-18T01:27:42.664102,25,0.263,0.000,1.000,0.000,0.000,0,0.263,0,Tournee (-170deg),
2026-04-18T01:27:42.882484,25,0.268,0.000,1.000,0.000,0.000,0,0.268,0,Tournee (-170deg),
2026-04-18T01:27:43.099725,25,0.271,0.000,1.000,0.000,0.000,0,0.271,0,Tournee (-171deg),
2026-04-18T01:27:43.307373,25,0.274,0.000,1.000,0.000,0.000,0,0.274,0,Tournee (-170deg),
2026-04-18T01:27:43.536695,25,0.275,0.000,1.000,0.000,0.000,0,0.275,0,Tournee (-170deg),
2026-04-18T01:27:43.739508,25,0.274,0.000,1.000,0.000,0.000,0,0.274,0,Tournee (-171deg),
2026-04-18T01:27:43.947022,25,0.275,0.000,1.000,0.000,0.000,0,0.275,0,Tournee (-172deg),
2026-04-18T01:27:44.313812,7,0.366,0.000,0.000,0.000,0.000,0,0.366,0,Normale,
2026-04-18T01:27:44.539504,10,0.505,0.000,0.000,0.000,0.000,0,0.505,0,Normale,
2026-04-18T01:27:44.763875,11,0.599,0.000,0.000,0.000,0.000,0,0.599,0,Normale,
2026-04-18T01:27:44.972237,12,0.647,0.000,0.000,0.000,0.000,0,0.647,0,Normale,
2026-04-18T01:27:45.200964,13,0.673,0.000,0.000,0.000,0.000,0,0.673,0,Normale,
2026-04-18T01:27:45.404874,15,0.756,0.000,0.000,0.000,0.000,0,0.756,0,Normale,
2026-04-18T01:27:45.611558,35,0.777,0.000,1.000,0.000,0.000,0,0.777,0,Tournee (168deg),
2026-04-18T01:27:45.841433,35,0.774,0.000,1.000,0.000,0.000,0,0.774,0,Tournee (169deg),
2026-04-18T01:27:46.069591,15,0.772,0.000,0.000,0.000,0.000,0,0.772,0,Normale,
2026-04-18T01:27:46.289784,15,0.770,0.000,0.000,0.000,0.000,0,0.770,0,Normale,
2026-04-18T01:27:46.508326,15,0.756,0.000,0.000,0.000,0.000,0,0.756,0,Normale,
2026-04-18T01:27:46.738564,14,0.726,0.000,0.000,0.000,0.000,0,0.726,0,Normale,
2026-04-18T01:27:46.955714,13,0.693,0.000,0.000,0.000,0.000,0,0.693,0,Normale,
2026-04-18T01:27:47.163797,13,0.662,0.000,0.000,0.000,0.000,0,0.662,0,Normale,
2026-04-18T01:27:47.393573,12,0.625,0.000,0.000,0.000,0.000,0,0.625,0,Normale,
2026-04-18T01:27:47.611165,11,0.591,0.000,0.000,0.000,0.000,0,0.591,0,Normale,
2026-04-18T01:27:47.826762,11,0.579,0.000,0.000,0.000,0.000,0,0.579,0,Normale,
2026-04-18T01:27:48.045321,11,0.559,0.000,0.000,0.000,0.000,0,0.559,0,Normale,
2026-04-18T01:27:48.258678,10,0.541,0.000,0.000,0.000,0.000,0,0.541,0,Normale,
2026-04-18T01:27:48.468250,10,0.527,0.000,0.000,0.000,0.000,0,0.527,0,Normale,
2026-04-18T01:27:48.691975,10,0.522,0.000,0.000,0.000,0.000,0,0.522,0,Normale,
2026-04-18T01:27:48.933771,10,0.517,0.000,0.000,0.000,0.000,0,0.517,0,Normale,
2026-04-18T01:27:49.178163,10,0.519,0.000,0.000,0.000,0.000,0,0.519,0,Normale,
2026-04-18T01:27:49.403838,10,0.513,0.000,0.000,0.000,0.000,0,0.513,0,Normale,
2026-04-18T01:27:49.640839,10,0.507,0.000,0.000,0.000,0.000,0,0.507,0,Normale,
2026-04-18T01:27:49.864448,10,0.505,0.000,0.000,0.000,0.000,0,0.505,0,Normale,
2026-04-18T01:27:50.090258,10,0.507,0.000,0.000,0.000,0.000,0,0.507,0,Normale,
2026-04-18T01:27:50.313496,10,0.505,0.000,0.000,0.000,0.000,0,0.505,0,Normale,
2026-04-18T01:27:50.549974,10,0.507,0.000,0.000,0.000,0.000,0,0.507,0,Normale,
2026-04-18T01:27:50.786750,10,0.510,0.000,0.000,0.000,0.000,0,0.510,0,Normale,
2026-04-18T01:27:51.014789,10,0.506,0.000,0.000,0.000,0.000,0,0.506,0,Normale,
2026-04-18T01:27:51.250765,10,0.501,0.000,0.000,0.000,0.000,0,0.501,0,Normale,
2026-04-18T01:27:51.477323,29,0.498,0.000,1.000,0.000,0.000,0,0.498,0,Tournee (-177deg),
